id	line	column	filename	methodname	varname	vartype	else	return	right
1358	185	12	MaybeSubject.java	remove	a	MaybeDisposable<T>[]	0	RET	observers.compareAndSet($, b)
1358	185	12	MaybeSubject.java	remove	b	MaybeDisposable<T>[]	0	RET	observers.compareAndSet(a, $)
1359	196	8	MaybeSubject.java	getValue	THIS	MaybeSubject	0	RET	$.observers.get() == TERMINATED
1360	215	8	MaybeSubject.java	getThrowable	THIS	MaybeSubject	0	RET	$.observers.get() == TERMINATED
541	72	12	MaybeUsing.java	subscribeActual	THIS	MaybeUsing	0	RET	$.eager
542	84	12	MaybeUsing.java	subscribeActual	THIS	MaybeUsing	0	DEF	$.eager
502	43	8	MaybeZipArray.java	subscribeActual	n	int	0	RET	$ == 1
58143	52	8	MaybeZipArray.java	subscribeActual	i	int	0	NIL-FOR	$ < n
58143	52	8	MaybeZipArray.java	subscribeActual	n	int	0	NIL-FOR	i < $
503	53	12	MaybeZipArray.java	subscribeActual	parent	ZipCoordinator<T,R>	0	RET	$.isDisposed()
504	59	12	MaybeZipArray.java	subscribeActual	source	MaybeSource<? extends T>	0	RET	$ == null
494	43	16	MaybeZipIterable.java	subscribeActual	THIS	MaybeZipIterable	0	RET	$.source == null
495	47	16	MaybeZipIterable.java	subscribeActual	THIS	MaybeZipIterable	0	DEF	n == a.$.length
495	47	16	MaybeZipIterable.java	subscribeActual	a	MaybeSource<? extends T>[]	0	DEF	n == $.length
495	47	16	MaybeZipIterable.java	subscribeActual	n	int	0	DEF	$ == a.length
496	58	8	MaybeZipIterable.java	subscribeActual	n	int	0	RET	$ == 0
497	63	8	MaybeZipIterable.java	subscribeActual	n	int	0	RET	$ == 1
58142	72	8	MaybeZipIterable.java	subscribeActual	i	int	0	NIL-FOR	$ < n
58142	72	8	MaybeZipIterable.java	subscribeActual	n	int	0	NIL-FOR	i < $
498	73	12	MaybeZipIterable.java	subscribeActual	parent	ZipCoordinator<T,R>	0	RET	$.isDisposed()
281	35	8	MergerBiFunction.java	apply	n	int	0	RET	$ == 0
58127	46	8	MergerBiFunction.java	apply	s1	T	0	NIL-WHILE	$ != null
58127	46	8	MergerBiFunction.java	apply	s2	T	0	NIL-WHILE	$ != null
282	47	12	MergerBiFunction.java	apply	THIS	MergerBiFunction	1	DEF	$.comparator.compare(s1, s2) < 0
282	47	12	MergerBiFunction.java	apply	s1	T	1	DEF	comparator.compare($, s2) < 0
282	47	12	MergerBiFunction.java	apply	s2	T	1	DEF	comparator.compare(s1, $) < 0
283	56	8	MergerBiFunction.java	apply	s1	T	1	DEF	$ != null
58128	58	12	MergerBiFunction.java	apply	at	Iterator<T>	0	NIL-WHILE	$.hasNext()
284	62	8	MergerBiFunction.java	apply	s2	T	0	DEF	$ != null
58129	64	12	MergerBiFunction.java	apply	bt	Iterator<T>	0	NIL-WHILE	$.hasNext()
771	59	8	MpscLinkedQueue.java	offer	e	T	0	NullPointerException	null == $
772	90	8	MpscLinkedQueue.java	poll	nextNode	LinkedQueueNode<T>	1	RET	$ != null
773	96	13	MpscLinkedQueue.java	poll	THIS	MpscLinkedQueue	0	RET	currConsumerNode != $.lvProducerNode()
773	96	13	MpscLinkedQueue.java	poll	currConsumerNode	LinkedQueueNode<T>	0	RET	$ != lvProducerNode()
58164	98	12	MpscLinkedQueue.java	poll	currConsumerNode	LinkedQueueNode<T>	0	NIL-WHILE	(nextNode = $.lvNext()) == null
58164	98	12	MpscLinkedQueue.java	poll	nextNode	LinkedQueueNode<T>	0	NIL-WHILE	($ = currConsumerNode.lvNext()) == null
58165	118	8	MpscLinkedQueue.java	clear	THIS	MpscLinkedQueue	0	NIL-WHILE	$.isEmpty()
58165	118	8	MpscLinkedQueue.java	clear	THIS	MpscLinkedQueue	0	NIL-WHILE	$.poll() != null
1041	48	8	NewThreadWorker.java	schedule	THIS	NewThreadWorker	0	RET	$.disposed
1042	66	12	NewThreadWorker.java	scheduleDirect	delayTime	long	1	DEF	$ <= 0L
1043	118	8	NewThreadWorker.java	scheduleActual	parent	DisposableContainer	0	RET	$ != null
1044	119	12	NewThreadWorker.java	scheduleActual	sr	ScheduledRunnable	0	RET	parent.add($)
1044	119	12	NewThreadWorker.java	scheduleActual	parent	DisposableContainer	0	RET	$.add(sr)
1045	126	12	NewThreadWorker.java	scheduleActual	delayTime	long	1	DEF	$ <= 0
1046	133	12	NewThreadWorker.java	scheduleActual	parent	DisposableContainer	0	DEF	$ != null
1047	144	8	NewThreadWorker.java	dispose	THIS	NewThreadWorker	0	DEF	$.disposed
1048	154	8	NewThreadWorker.java	shutdown	THIS	NewThreadWorker	0	DEF	$.disposed
112	73	8	Notification.java	getValue	THIS	Notification	0	RET	$.NotificationLite.isError(o)
112	73	8	Notification.java	getValue	o	Object	0	RET	$ != null
112	73	8	Notification.java	getValue	o	Object	0	RET	NotificationLite.isError($)
113	88	8	Notification.java	getError	THIS	Notification	0	RET	$.NotificationLite.isError(o)
113	88	8	Notification.java	getError	o	Object	0	RET	NotificationLite.isError($)
114	96	8	Notification.java	equals	obj	Object	0	RET	$ instanceof Notification
115	112	8	Notification.java	toString	o	Object	0	RET	$ == null
116	115	8	Notification.java	toString	THIS	Notification	0	RET	$.NotificationLite.isError(o)
116	115	8	Notification.java	toString	o	Object	0	RET	NotificationLite.isError($)
301	53	12	NotificationLite.java	equals	obj	Object	0	RET	$ instanceof ErrorNotification
302	216	8	NotificationLite.java	accept	o	Object	1	RET	$ == COMPLETE
303	220	8	NotificationLite.java	accept	o	Object	0	RET	$ instanceof ErrorNotification
304	238	8	NotificationLite.java	accept	o	Object	1	RET	$ == COMPLETE
305	242	8	NotificationLite.java	accept	o	Object	0	RET	$ instanceof ErrorNotification
306	260	8	NotificationLite.java	acceptFull	o	Object	1	RET	$ == COMPLETE
307	264	8	NotificationLite.java	acceptFull	o	Object	1	RET	$ instanceof ErrorNotification
308	268	8	NotificationLite.java	acceptFull	o	Object	0	RET	$ instanceof SubscriptionNotification
309	286	8	NotificationLite.java	acceptFull	o	Object	1	RET	$ == COMPLETE
310	290	8	NotificationLite.java	acceptFull	o	Object	1	RET	$ instanceof ErrorNotification
311	294	8	NotificationLite.java	acceptFull	o	Object	0	RET	$ instanceof DisposableNotification
397	38	8	ObjectHelper.java	requireNonNull	object	T	0	NullPointerException	$ == null
398	104	8	ObjectHelper.java	verifyPositive	value	int	0	IllegalArgumentException	$ <= 0
399	119	8	ObjectHelper.java	verifyPositive	value	long	0	IllegalArgumentException	$ <= 0L
0	109	8	Observable.java	ambArray	len	int	0	RET	$ == 0
1	112	8	Observable.java	ambArray	len	int	0	RET	$ == 1
2	329	8	Observable.java	combineLatest	THIS	Observable	0	RET	sources.$.length == 0
2	329	8	Observable.java	combineLatest	sources	ObservableSource<? extends T>[]	0	RET	$.length == 0
3	897	8	Observable.java	combineLatestDelayError	THIS	Observable	0	RET	sources.$.length == 0
3	897	8	Observable.java	combineLatestDelayError	sources	ObservableSource<? extends T>[]	0	RET	$.length == 0
4	1179	8	Observable.java	concatArray	THIS	Observable	1	RET	sources.$.length == 0
4	1179	8	Observable.java	concatArray	sources	ObservableSource<? extends T>	1	RET	$.length == 0
5	1182	8	Observable.java	concatArray	THIS	Observable	0	RET	sources.$.length == 1
5	1182	8	Observable.java	concatArray	sources	ObservableSource<? extends T>	0	RET	$.length == 1
6	1206	8	Observable.java	concatArrayDelayError	THIS	Observable	1	RET	sources.$.length == 0
6	1206	8	Observable.java	concatArrayDelayError	sources	ObservableSource<? extends T>	1	RET	$.length == 0
7	1209	8	Observable.java	concatArrayDelayError	THIS	Observable	0	RET	sources.$.length == 1
7	1209	8	Observable.java	concatArrayDelayError	sources	ObservableSource<? extends T>	0	RET	$.length == 1
8	1609	8	Observable.java	fromArray	THIS	Observable	1	RET	items.$.length == 0
8	1609	8	Observable.java	fromArray	items	T	1	RET	$.length == 0
9	1612	8	Observable.java	fromArray	THIS	Observable	0	RET	items.$.length == 1
9	1612	8	Observable.java	fromArray	items	T	0	RET	$.length == 1
10	2124	8	Observable.java	intervalRange	count	long	0	IllegalArgumentException	$ < 0
11	2128	8	Observable.java	intervalRange	count	long	0	RET	$ == 0L
12	2133	8	Observable.java	intervalRange	end	long	0	IllegalArgumentException	$ < 0
12	2133	8	Observable.java	intervalRange	start	long	0	IllegalArgumentException	$ > 0
13	3246	8	Observable.java	range	count	int	0	IllegalArgumentException	$ < 0
14	3249	8	Observable.java	range	count	int	0	RET	$ == 0
15	3252	8	Observable.java	range	count	int	0	RET	$ == 1
16	3255	8	Observable.java	range	start	int	0	IllegalArgumentException	(long)$ + (count - 1) > Integer.MAX_VALUE
16	3255	8	Observable.java	range	count	int	0	IllegalArgumentException	(long)start + ($ - 1) > Integer.MAX_VALUE
17	3283	8	Observable.java	rangeLong	count	long	0	IllegalArgumentException	$ < 0
18	3287	8	Observable.java	rangeLong	count	long	0	RET	$ == 0
19	3291	8	Observable.java	rangeLong	count	long	0	RET	$ == 1
20	3296	8	Observable.java	rangeLong	end	long	0	IllegalArgumentException	$ < 0
20	3296	8	Observable.java	rangeLong	start	long	0	IllegalArgumentException	$ > 0
21	3631	8	Observable.java	unsafeCreate	onSubscribe	ObservableSource<T>	0	IllegalArgumentException	$ instanceof Observable
22	3718	8	Observable.java	wrap	source	ObservableSource<T>	0	RET	$ instanceof Observable
23	4563	8	Observable.java	zipArray	THIS	Observable	0	RET	sources.$.length == 0
23	4563	8	Observable.java	zipArray	sources	ObservableSource<? extends T>	0	RET	$.length == 0
24	4730	8	Observable.java	blockingFirst	v	T	0	RET	$ != null
58118	4789	8	Observable.java	blockingForEach	it	Iterator<T>	0	NIL-WHILE	$.hasNext()
25	4859	8	Observable.java	blockingLast	v	T	0	RET	$ != null
26	4973	8	Observable.java	blockingSingle	v	T	0	NoSuchElementException	$ == null
28	5984	12	Observable.java	concatMap	v	T	0	RET	$ == null
30	6042	12	Observable.java	concatMapDelayError	v	T	0	RET	$ == null
31	7158	8	Observable.java	elementAt	index	long	0	IndexOutOfBoundsException	$ < 0
32	7187	8	Observable.java	elementAt	index	long	0	IndexOutOfBoundsException	$ < 0
33	7215	8	Observable.java	elementAtOrError	index	long	0	IndexOutOfBoundsException	$ < 0
35	7430	12	Observable.java	flatMap	v	T	0	RET	$ == null
36	9049	8	Observable.java	repeat	times	long	0	IllegalArgumentException	$ < 0
37	9052	8	Observable.java	repeat	times	long	0	RET	$ == 0
38	9694	8	Observable.java	retry	times	long	0	IllegalArgumentException	$ < 0
39	9808	8	Observable.java	safeSubscribe	s	Observer<? super T>	1	DEF	$ instanceof SafeObserver
40	10252	8	Observable.java	skip	count	long	0	RET	$ <= 0
41	10334	8	Observable.java	skipLast	count	int	0	IndexOutOfBoundsException	$ < 0
42	10337	8	Observable.java	skipLast	count	int	0	RET	$ == 0
43	10685	8	Observable.java	startWithArray	THIS	Observable	0	RET	fromArray == $.empty()
43	10685	8	Observable.java	startWithArray	fromArray	Observable<T>	0	RET	$ == empty()
45	11004	12	Observable.java	switchMap	v	T	0	RET	$ == null
47	11135	12	Observable.java	switchMapDelayError	v	T	0	RET	$ == null
48	11166	8	Observable.java	take	count	long	0	IllegalArgumentException	$ < 0
49	11242	8	Observable.java	takeLast	count	int	1	IndexOutOfBoundsException	$ < 0
50	11245	8	Observable.java	takeLast	count	int	1	RET	$ == 0
51	11248	8	Observable.java	takeLast	count	int	0	RET	$ == 1
52	11350	8	Observable.java	takeLast	count	long	0	IndexOutOfBoundsException	$ < 0
53	13724	8	Observable.java	test	dispose	boolean	0	DEF	$
759	38	8	ObservableAmb.java	subscribeActual	sources	ObservableSource<? extends T>[]	1	RET	$ == null
760	42	20	ObservableAmb.java	subscribeActual	THIS	ObservableAmb	0	RET	$.p == null
761	46	20	ObservableAmb.java	subscribeActual	THIS	ObservableAmb	0	DEF	count == sources.$.length
761	46	20	ObservableAmb.java	subscribeActual	sources	ObservableSource<? extends T>[]	0	DEF	count == $.length
761	46	20	ObservableAmb.java	subscribeActual	count	int	0	DEF	$ == sources.length
762	62	8	ObservableAmb.java	subscribeActual	count	int	1	RET	$ == 0
763	66	8	ObservableAmb.java	subscribeActual	count	int	0	RET	$ == 1
724	47	8	ObservableAutoConnect.java	subscribeActual	THIS	ObservableAutoConnect	0	DEF	$.clients.incrementAndGet() == $.numberOfObservers
767	50	12	ObservableBlockingSubscribe.java	subscribe	bs	BlockingObserver<T>	0	DEF	$.isDisposed()
768	54	12	ObservableBlockingSubscribe.java	subscribe	v	Object	0	RET	$ == null
769	63	12	ObservableBlockingSubscribe.java	subscribe	THIS	ObservableBlockingSubscribe	0	DEF	$.NotificationLite.acceptFull(v, observer)
769	63	12	ObservableBlockingSubscribe.java	subscribe	v	Object	0	DEF	NotificationLite.acceptFull($, observer)
769	63	12	ObservableBlockingSubscribe.java	subscribe	bs	BlockingObserver<T>	0	DEF	$.isDisposed()
769	63	12	ObservableBlockingSubscribe.java	subscribe	o	ObservableSource<? extends T>	0	DEF	$ == BlockingObserver.TERMINATED
769	63	12	ObservableBlockingSubscribe.java	subscribe	observer	Observer<? super T>	0	DEF	NotificationLite.acceptFull(v, $)
770	85	8	ObservableBlockingSubscribe.java	subscribe	e	Throwable	0	DEF	$ != null
744	41	8	ObservableBuffer.java	subscribeActual	THIS	ObservableBuffer	1	DEF	$.skip == $.count
745	43	12	ObservableBuffer.java	subscribeActual	bes	BufferExactObserver<T,U>	0	DEF	$.createBuffer()
753	57	8	ObservableBufferTimed.java	subscribeActual	THIS	ObservableBufferTimed	0	RET	$.maxSize == Integer.MAX_VALUE
753	57	8	ObservableBufferTimed.java	subscribeActual	THIS	ObservableBufferTimed	0	RET	$.timespan == $.timeskip
754	65	8	ObservableBufferTimed.java	subscribeActual	THIS	ObservableBufferTimed	0	RET	$.timespan == $.timeskip
748	81	8	ObservableCache.java	subscribeActual	THIS	ObservableCache	0	DEF	$.once.get()
748	81	8	ObservableCache.java	subscribeActual	THIS	ObservableCache	0	DEF	$.once.compareAndSet(false, true)
711	53	8	ObservableCombineLatest.java	subscribeActual	sources	ObservableSource<? extends T>[]	1	DEF	$ == null
712	56	16	ObservableCombineLatest.java	subscribeActual	THIS	ObservableCombineLatest	0	DEF	count == sources.$.length
712	56	16	ObservableCombineLatest.java	subscribeActual	sources	ObservableSource<? extends T>[]	0	DEF	count == $.length
712	56	16	ObservableCombineLatest.java	subscribeActual	count	int	0	DEF	$ == sources.length
713	67	8	ObservableCombineLatest.java	subscribeActual	count	int	0	RET	$ == 0
714	46	8	ObservableConcatMap.java	subscribeActual	THIS	ObservableConcatMap	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
714	46	8	ObservableConcatMap.java	subscribeActual	s	Observer<? super U>	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
715	50	8	ObservableConcatMap.java	subscribeActual	THIS	ObservableConcatMap	1	DEF	$.delayErrors == $.ErrorMode.IMMEDIATE
747	42	8	ObservableDelay.java	subscribeActual	THIS	ObservableDelay	1	DEF	$.delayError
764	51	8	ObservableFlatMap.java	subscribeActual	THIS	ObservableFlatMap	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe($.source, t, $.mapper)
764	51	8	ObservableFlatMap.java	subscribeActual	t	Observer<? super U>	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
756	32	8	ObservableFromArray.java	subscribeActual	THIS	ObservableFromArray	0	RET	d.$.fusionMode
756	32	8	ObservableFromArray.java	subscribeActual	d	FromArrayDisposable<T>	0	RET	$.fusionMode
726	37	8	ObservableFromCallable.java	subscribeActual	d	DeferredScalarDisposable<T>	0	RET	$.isDisposed()
727	45	12	ObservableFromCallable.java	subscribeActual	d	DeferredScalarDisposable<T>	1	DEF	$.isDisposed()
731	38	8	ObservableFromFuture.java	subscribeActual	d	DeferredScalarDisposable<T>	0	RET	$.isDisposed()
732	44	16	ObservableFromFuture.java	subscribeActual	d	DeferredScalarDisposable<T>	0	DEF	$.isDisposed()
757	49	8	ObservableFromIterable.java	subscribeActual	hasNext	boolean	0	RET	$
758	57	8	ObservableFromIterable.java	subscribeActual	THIS	ObservableFromIterable	0	DEF	d.$.fusionMode
758	57	8	ObservableFromIterable.java	subscribeActual	d	FromIterableDisposable<T>	0	DEF	$.fusionMode
766	40	8	ObservableObserveOn.java	subscribeActual	THIS	ObservableObserveOn	1	DEF	$.scheduler instanceof TrampolineScheduler
740	80	12	ObservablePublish.java	connect	ps	PublishObserver<T>	0	DEF	$ == null
740	80	12	ObservablePublish.java	connect	ps	PublishObserver<T>	0	DEF	$.isDisposed()
741	84	16	ObservablePublish.java	connect	THIS	ObservablePublish	0	DEF	$.current.compareAndSet(ps, u)
741	84	16	ObservablePublish.java	connect	u	PublishObserver<T>	0	DEF	current.compareAndSet(ps, $)
741	84	16	ObservablePublish.java	connect	ps	PublishObserver<T>	0	DEF	current.compareAndSet($, u)
742	115	8	ObservablePublish.java	connect	doConnect	boolean	0	DEF	$
716	60	8	ObservableRefCount.java	subscribeActual	THIS	ObservableRefCount	1	DEF	$.subscriptionCount.incrementAndGet() == 1
717	73	16	ObservableRefCount.java	subscribeActual	writeLocked	AtomicBoolean	0	DEF	$.get()
735	98	8	ObservableReplay.java	create	bufferSize	int	0	RET	$ == Integer.MAX_VALUE
736	186	12	ObservableReplay.java	connect	ps	ReplayObserver<T>	0	DEF	$.isDisposed()
736	186	12	ObservableReplay.java	connect	ps	ReplayObserver<T>	0	DEF	$ == null
737	192	16	ObservableReplay.java	connect	THIS	ObservableReplay	0	DEF	$.current.compareAndSet(ps, u)
737	192	16	ObservableReplay.java	connect	u	ReplayObserver<T>	0	DEF	current.compareAndSet(ps, $)
737	192	16	ObservableReplay.java	connect	ps	ReplayObserver<T>	0	DEF	current.compareAndSet($, u)
738	221	12	ObservableReplay.java	connect	doConnect	boolean	0	DEF	$
739	227	8	ObservableReplay.java	connect	doConnect	boolean	0	DEF	$
765	43	8	ObservableSampleTimed.java	subscribeActual	THIS	ObservableSampleTimed	1	DEF	$.emitLast
743	38	8	ObservableSampleWithObservable.java	subscribeActual	THIS	ObservableSampleWithObservable	1	DEF	$.emitLast
719	51	8	ObservableScalarXMap.java	tryScalarXMapSubscribe	source	ObservableSource<T>	0	RET	$ instanceof Callable
720	62	12	ObservableScalarXMap.java	tryScalarXMapSubscribe	t	T	0	RET	$ == null
721	77	12	ObservableScalarXMap.java	tryScalarXMapSubscribe	r	ObservableSource<? extends R>	1	RET	$ instanceof Callable
722	88	16	ObservableScalarXMap.java	tryScalarXMapSubscribe	u	R	0	RET	$ == null
725	46	8	ObservableSwitchMap.java	subscribeActual	THIS	ObservableSwitchMap	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe($.source, t, $.mapper)
725	46	8	ObservableSwitchMap.java	subscribeActual	t	Observer<? super R>	0	RET	ObservableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
755	47	8	ObservableTimeout.java	subscribeActual	THIS	ObservableTimeout	1	DEF	$.other == null
723	47	8	ObservableTimeoutTimed.java	subscribeActual	THIS	ObservableTimeoutTimed	1	DEF	$.other == null
718	38	8	ObservableWindow.java	subscribeActual	THIS	ObservableWindow	1	DEF	$.count == $.skip
733	59	8	ObservableWindowTimed.java	subscribeActual	THIS	ObservableWindowTimed	0	RET	$.timespan == $.timeskip
734	60	12	ObservableWindowTimed.java	subscribeActual	THIS	ObservableWindowTimed	0	RET	$.maxSize == Long.MAX_VALUE
749	65	8	ObservableWithLatestFromMany.java	subscribeActual	others	ObservableSource<?>[]	1	RET	$ == null
750	70	20	ObservableWithLatestFromMany.java	subscribeActual	THIS	ObservableWithLatestFromMany	0	DEF	n == others.$.length
750	70	20	ObservableWithLatestFromMany.java	subscribeActual	others	ObservableSource<?>[]	0	DEF	n == $.length
750	70	20	ObservableWithLatestFromMany.java	subscribeActual	n	int	0	DEF	$ == others.length
751	85	8	ObservableWithLatestFromMany.java	subscribeActual	n	int	0	RET	$ == 0
728	52	8	ObservableZip.java	subscribeActual	sources	ObservableSource<? extends T>[]	1	DEF	$ == null
729	55	16	ObservableZip.java	subscribeActual	THIS	ObservableZip	0	DEF	count == sources.$.length
729	55	16	ObservableZip.java	subscribeActual	sources	ObservableSource<? extends T>[]	0	DEF	count == $.length
729	55	16	ObservableZip.java	subscribeActual	count	int	0	DEF	$ == sources.length
730	66	8	ObservableZip.java	subscribeActual	count	int	0	RET	$ == 0
746	61	8	ObservableZipIterable.java	subscribeActual	b	boolean	0	RET	$
903	49	8	ObserverFullArbiter.java	dispose	THIS	ObserverFullArbiter	0	DEF	$.cancelled
904	64	8	ObserverFullArbiter.java	disposeResource	d	Disposable	0	DEF	$ != null
905	70	8	ObserverFullArbiter.java	setDisposable	THIS	ObserverFullArbiter	0	RET	$.cancelled
906	80	8	ObserverFullArbiter.java	onNext	THIS	ObserverFullArbiter	0	RET	$.cancelled
907	90	8	ObserverFullArbiter.java	onError	THIS	ObserverFullArbiter	0	RET	$.cancelled
908	104	8	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	0	RET	$.wip.getAndIncrement() != 0
909	117	16	ObserverFullArbiter.java	drain	o	Object	0	DEF	$ == null
910	123	16	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	0	DEF	o == $.s
910	123	16	ObserverFullArbiter.java	drain	o	Object	0	DEF	$ == s
911	124	20	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	1	DEF	$.NotificationLite.isDisposable(v)
911	124	20	ObserverFullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isDisposable($)
912	127	24	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	1	DEF	$.cancelled
913	132	27	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	1	DEF	$.NotificationLite.isError(v)
913	132	27	ObserverFullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isError($)
914	137	24	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	1	DEF	$.cancelled
915	143	27	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	1	DEF	$.NotificationLite.isComplete(v)
915	143	27	ObserverFullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isComplete($)
916	147	24	ObserverFullArbiter.java	drain	THIS	ObserverFullArbiter	0	DEF	$.cancelled
917	158	12	ObserverFullArbiter.java	drain	missed	int	0	DEF	$ == 0
752	36	8	ObserverResourceWrapper.java	onSubscribe	THIS	ObserverResourceWrapper	0	DEF	$.DisposableHelper.setOnce($.subscription, s)
752	36	8	ObserverResourceWrapper.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(subscription, $)
312	63	8	OpenHashSet.java	add	curr	T	0	RET	$ != null
313	64	12	OpenHashSet.java	add	curr	T	0	RET	$.equals(value)
313	64	12	OpenHashSet.java	add	value	T	0	RET	curr.equals($)
314	70	16	OpenHashSet.java	add	curr	T	0	DEF	$ == null
315	73	16	OpenHashSet.java	add	curr	T	0	RET	$.equals(value)
315	73	16	OpenHashSet.java	add	value	T	0	RET	curr.equals($)
316	79	8	OpenHashSet.java	add	THIS	OpenHashSet	0	DEF	++$.size >= $.maxSize
317	89	8	OpenHashSet.java	remove	curr	T	0	RET	$ == null
318	92	8	OpenHashSet.java	remove	curr	T	0	RET	$.equals(value)
318	92	8	OpenHashSet.java	remove	value	T	0	RET	curr.equals($)
319	98	12	OpenHashSet.java	remove	curr	T	0	RET	$ == null
320	101	12	OpenHashSet.java	remove	curr	T	0	RET	$.equals(value)
320	101	12	OpenHashSet.java	remove	value	T	0	RET	curr.equals($)
321	118	16	OpenHashSet.java	removeEntry	curr	T	0	RET	$ == null
322	124	16	OpenHashSet.java	removeEntry	last	int	0	DEF	$ <= pos ? $ >= slot || slot > pos : $ >= slot && slot > pos
322	124	16	OpenHashSet.java	removeEntry	last	int	0	DEF	$ >= slot
322	124	16	OpenHashSet.java	removeEntry	last	int	0	DEF	$ >= slot
322	124	16	OpenHashSet.java	removeEntry	slot	int	0	DEF	$ > pos
322	124	16	OpenHashSet.java	removeEntry	slot	int	0	DEF	last <= pos ? last >= $ || $ > pos : last >= $ && $ > pos
322	124	16	OpenHashSet.java	removeEntry	slot	int	0	DEF	$ > pos
322	124	16	OpenHashSet.java	removeEntry	slot	int	0	DEF	last >= $
322	124	16	OpenHashSet.java	removeEntry	slot	int	0	DEF	last >= $
322	124	16	OpenHashSet.java	removeEntry	pos	int	0	DEF	slot > $
322	124	16	OpenHashSet.java	removeEntry	pos	int	0	DEF	last <= $ ? last >= slot || slot > $ : last >= slot && slot > $
322	124	16	OpenHashSet.java	removeEntry	pos	int	0	DEF	slot > $
58130	144	8	OpenHashSet.java	rehash	j	int	0	NIL-FOR	$-- != 0
58131	145	12	OpenHashSet.java	rehash	a	T[]	0	NIL-WHILE	$[--i] == null
58131	145	12	OpenHashSet.java	rehash	i	int	0	NIL-WHILE	a[--$] == null
323	147	12	OpenHashSet.java	rehash	pos	int	0	DEF	b[$] != null
323	147	12	OpenHashSet.java	rehash	b	T[]	0	DEF	$[pos] != null
324	150	20	OpenHashSet.java	rehash	pos	int	0	DEF	b[$] == null
324	150	20	OpenHashSet.java	rehash	b	T[]	0	DEF	$[pos] == null
707	51	8	ParallelCollect.java	subscribe	THIS	ParallelCollect	0	RET	$.validate(subscribers)
707	51	8	ParallelCollect.java	subscribe	subscribers	Subscriber<? super C>[]	0	RET	validate($)
58160	59	8	ParallelCollect.java	subscribe	i	int	0	NIL-FOR	$ < n
58160	59	8	ParallelCollect.java	subscribe	n	int	0	NIL-FOR	i < $
705	57	8	ParallelConcatMap.java	subscribe	THIS	ParallelConcatMap	0	RET	$.validate(subscribers)
705	57	8	ParallelConcatMap.java	subscribe	subscribers	Subscriber<? super R>[]	0	RET	validate($)
58159	66	8	ParallelConcatMap.java	subscribe	i	int	0	NIL-FOR	$ < n
58159	66	8	ParallelConcatMap.java	subscribe	n	int	0	NIL-FOR	i < $
699	50	8	ParallelDoOnNextTry.java	subscribe	THIS	ParallelDoOnNextTry	0	RET	$.validate(subscribers)
699	50	8	ParallelDoOnNextTry.java	subscribe	subscribers	Subscriber<? super T>[]	0	RET	validate($)
58156	58	8	ParallelDoOnNextTry.java	subscribe	i	int	0	NIL-FOR	$ < n
58156	58	8	ParallelDoOnNextTry.java	subscribe	n	int	0	NIL-FOR	i < $
700	60	12	ParallelDoOnNextTry.java	subscribe	a	Subscriber	1	DEF	$ instanceof ConditionalSubscriber
703	43	8	ParallelFilter.java	subscribe	THIS	ParallelFilter	0	RET	$.validate(subscribers)
703	43	8	ParallelFilter.java	subscribe	subscribers	Subscriber<? super T>[]	0	RET	validate($)
58158	51	8	ParallelFilter.java	subscribe	i	int	0	NIL-FOR	$ < n
58158	51	8	ParallelFilter.java	subscribe	n	int	0	NIL-FOR	i < $
704	53	12	ParallelFilter.java	subscribe	a	Subscriber	1	DEF	$ instanceof ConditionalSubscriber
701	48	8	ParallelFilterTry.java	subscribe	THIS	ParallelFilterTry	0	RET	$.validate(subscribers)
701	48	8	ParallelFilterTry.java	subscribe	subscribers	Subscriber<? super T>[]	0	RET	validate($)
58157	56	8	ParallelFilterTry.java	subscribe	i	int	0	NIL-FOR	$ < n
58157	56	8	ParallelFilterTry.java	subscribe	n	int	0	NIL-FOR	i < $
702	58	12	ParallelFilterTry.java	subscribe	a	Subscriber	1	DEF	$ instanceof ConditionalSubscriber
709	60	8	ParallelFlatMap.java	subscribe	THIS	ParallelFlatMap	0	RET	$.validate(subscribers)
709	60	8	ParallelFlatMap.java	subscribe	subscribers	Subscriber<? super R>[]	0	RET	validate($)
58162	69	8	ParallelFlatMap.java	subscribe	i	int	0	NIL-FOR	$ < n
58162	69	8	ParallelFlatMap.java	subscribe	n	int	0	NIL-FOR	i < $
