id	line	column	filename	methodname	varname	vartype	else	return	right
1440	35	8	CalendarCodec.java	write	object	Object	1	DEF	$ instanceof XMLGregorianCalendar
1441	41	8	CalendarCodec.java	write	THIS	CalendarCodec	1	DEF	out.isEnabled($.SerializerFeature.$.UseISO8601DateFormat)
1441	41	8	CalendarCodec.java	write	out	SerializeWriter	1	DEF	$.isEnabled(SerializerFeature.UseISO8601DateFormat)
1442	56	12	CalendarCodec.java	write	millis	int	1	DEF	$ != 0
1443	67	16	CalendarCodec.java	write	hour	int	1	DEF	$ == 0
1443	67	16	CalendarCodec.java	write	minute	int	1	DEF	$ == 0
1443	67	16	CalendarCodec.java	write	second	int	1	DEF	$ == 0
1444	86	12	CalendarCodec.java	write	timeZone	int	1	DEF	$ == 0
1445	88	19	CalendarCodec.java	write	timeZone	int	1	DEF	$ > 0
1446	105	8	CalendarCodec.java	deserialze	value	Object	0	RET	$ instanceof Calendar
1447	110	8	CalendarCodec.java	deserialze	date	Date	0	RET	$ == null
1448	118	8	CalendarCodec.java	deserialze	type	Type	0	RET	$ == XMLGregorianCalendar.class
1449	126	8	CalendarCodec.java	createXMLGregorianCalendar	THIS	CalendarCodec	0	IllegalStateException	$.dateFactory == null
730	25	8	CharArrayCodec.java	deserialze	lexer	JSONLexer	0	RET	$.token() == JSONToken.LITERAL_STRING
731	31	8	CharArrayCodec.java	deserialze	lexer	JSONLexer	0	RET	$.token() == JSONToken.LITERAL_INT
732	39	8	CharArrayCodec.java	deserialze	value	Object	0	RET	$ instanceof String
733	43	8	CharArrayCodec.java	deserialze	value	Object	0	JSONException:RET	$ instanceof Collection
734	48	16	CharArrayCodec.java	deserialze	THIS	CharArrayCodec	0	DEF	$.item instanceof String
735	50	20	CharArrayCodec.java	deserialze	itemLength	int	0	DEF	$ != 1
736	57	12	CharArrayCodec.java	deserialze	accept	boolean	0	JSONException	$
829	37	8	CharacterCodec.java	write	value	Character	0	RET	$ == null
830	43	8	CharacterCodec.java	write	c	char	1	DEF	$ == 0
3109	170	8	ClassWriter.java	visit	THIS	ClassWriter	0	DEF	interfaces.$.length > 0
3109	170	8	ClassWriter.java	visit	interfaces	String[]	0	DEF	$.length > 0
3109	170	8	ClassWriter.java	visit	interfaces	String[]	0	DEF	$ != null
60896	173	12	ClassWriter.java	visit	THIS	ClassWriter	0	NIL-FOR	i < $.interfaceCount
60896	173	12	ClassWriter.java	visit	i	int	0	NIL-FOR	$ < interfaceCount
60897	193	8	ClassWriter.java	toByteArray	fb	FieldWriter	0	NIL-WHILE	$ != null
60898	200	8	ClassWriter.java	toByteArray	mb	MethodWriter	0	NIL-WHILE	$ != null
60899	215	8	ClassWriter.java	toByteArray	THIS	ClassWriter	0	NIL-FOR	i < $.interfaceCount
60899	215	8	ClassWriter.java	toByteArray	i	int	0	NIL-FOR	$ < interfaceCount
60900	220	8	ClassWriter.java	toByteArray	fb	FieldWriter	0	NIL-WHILE	$ != null
60901	226	8	ClassWriter.java	toByteArray	mb	MethodWriter	0	NIL-WHILE	$ != null
3110	247	8	ClassWriter.java	newConstItem	cst	Object	1	RET	$ instanceof Integer
3111	252	12	ClassWriter.java	newConstItem	result	Item	0	DEF	$ == null
3112	258	15	ClassWriter.java	newConstItem	cst	Object	1	RET	$ instanceof String
3113	260	15	ClassWriter.java	newConstItem	cst	Object	1	RET	$ instanceof Type
3114	271	8	ClassWriter.java	newUTF8	result	Item	0	DEF	$ == null
3115	282	8	ClassWriter.java	newClassItem	result	Item	0	DEF	$ == null
3116	302	8	ClassWriter.java	newFieldItem	result	Item	0	DEF	$ == null
3117	326	8	ClassWriter.java	newMethodItem	result	Item	0	DEF	$ == null
3118	346	8	ClassWriter.java	newString	result	Item	0	DEF	$ == null
3119	365	8	ClassWriter.java	newNameTypeItem	result	Item	0	DEF	$ == null
60902	384	8	ClassWriter.java	get	THIS	ClassWriter	0	NIL-WHILE	i.$.type != key.$.type
60902	384	8	ClassWriter.java	get	i	Item	0	NIL-WHILE	$ != null
60902	384	8	ClassWriter.java	get	i	Item	0	NIL-WHILE	key.isEqualTo($)
60902	384	8	ClassWriter.java	get	i	Item	0	NIL-WHILE	$.type != key.type
60902	384	8	ClassWriter.java	get	key	Item	0	NIL-WHILE	$.isEqualTo(i)
60902	384	8	ClassWriter.java	get	key	Item	0	NIL-WHILE	i.type != $.type
3120	396	8	ClassWriter.java	put	THIS	ClassWriter	0	DEF	$.index > $.threshold
60903	400	12	ClassWriter.java	put	l	int	0	NIL-FOR	$ >= 0
60904	402	16	ClassWriter.java	put	j	Item	0	NIL-WHILE	$ != null
1011	17	12	ClobSeriliazer.java	write	object	Object	0	RET	$ == null
1012	31	20	ClobSeriliazer.java	write	len	int	0	DEF	$ < 0
815	42	8	CollectionCodec.java	write	object	Object	0	RET	$ == null
816	48	8	CollectionCodec.java	write	THIS	CollectionCodec	0	DEF	out.isEnabled($.SerializerFeature.$.WriteClassName)
816	48	8	CollectionCodec.java	write	out	SerializeWriter	0	DEF	$.isEnabled(SerializerFeature.WriteClassName)
817	57	8	CollectionCodec.java	write	THIS	CollectionCodec	0	DEF	out.isEnabled($.SerializerFeature.$.WriteClassName)
817	57	8	CollectionCodec.java	write	out	SerializeWriter	0	DEF	$.isEnabled(SerializerFeature.WriteClassName)
818	58	12	CollectionCodec.java	write	collection	Collection<?>	1	DEF	HashSet.class == $.getClass()
819	60	19	CollectionCodec.java	write	collection	Collection<?>	0	DEF	TreeSet.class == $.getClass()
820	70	16	CollectionCodec.java	write	i	int	0	DEF	$++ != 0
821	74	16	CollectionCodec.java	write	THIS	CollectionCodec	0	DEF	$.item == null
822	81	16	CollectionCodec.java	write	clazz	Class<?>	0	DEF	$ == Integer.class
823	86	16	CollectionCodec.java	write	clazz	Class<?>	0	DEF	$ == Long.class
824	89	20	CollectionCodec.java	write	THIS	CollectionCodec	0	DEF	out.isEnabled($.SerializerFeature.$.WriteClassName)
824	89	20	CollectionCodec.java	write	out	SerializeWriter	0	DEF	$.isEnabled(SerializerFeature.WriteClassName)
825	106	8	CollectionCodec.java	deserialze	THIS	CollectionCodec	0	RET	parser.$.lexer.token() == JSONToken.NULL
825	106	8	CollectionCodec.java	deserialze	parser	DefaultJSONParser	0	RET	$.lexer.token() == JSONToken.NULL
826	111	8	CollectionCodec.java	deserialze	type	Type	0	RET	$ == JSONArray.class
709	46	8	DateCodec.java	write	object	Object	0	RET	$ == null
710	52	8	DateCodec.java	write	object	Object	1	DEF	$ instanceof Date
711	58	8	DateCodec.java	write	THIS	DateCodec	0	RET	out.isEnabled($.SerializerFeature.$.WriteDateUseDateFormat)
711	58	8	DateCodec.java	write	out	SerializeWriter	0	RET	$.isEnabled(SerializerFeature.WriteDateUseDateFormat)
712	60	12	DateCodec.java	write	format	DateFormat	0	DEF	$ == null
713	69	8	DateCodec.java	write	THIS	DateCodec	0	RET	out.isEnabled($.SerializerFeature.$.WriteClassName)
713	69	8	DateCodec.java	write	out	SerializeWriter	0	RET	$.isEnabled(SerializerFeature.WriteClassName)
714	70	12	DateCodec.java	write	object	Object	0	RET	$.getClass() != fieldType
714	70	12	DateCodec.java	write	fieldType	Type	0	RET	object.getClass() != $
715	71	16	DateCodec.java	write	object	Object	1	DEF	$.getClass() == java.util.Date.class
716	87	8	DateCodec.java	write	THIS	DateCodec	1	DEF	out.isEnabled($.SerializerFeature.$.UseISO8601DateFormat)
716	87	8	DateCodec.java	write	out	SerializeWriter	1	DEF	$.isEnabled(SerializerFeature.UseISO8601DateFormat)
717	103	12	DateCodec.java	write	millis	int	1	DEF	$ != 0
718	114	16	DateCodec.java	write	hour	int	1	DEF	$ == 0
718	114	16	DateCodec.java	write	minute	int	1	DEF	$ == 0
718	114	16	DateCodec.java	write	second	int	1	DEF	$ == 0
719	133	12	DateCodec.java	write	timeZone	int	1	DEF	$ == 0
720	136	16	DateCodec.java	write	timeZone	int	1	DEF	$ > 0
721	153	8	DateCodec.java	cast	val	Object	0	RET	$ == null
722	157	8	DateCodec.java	cast	val	Object	1	RET	$ instanceof java.util.Date
723	159	15	DateCodec.java	cast	val	Object	1	RET	$ instanceof Number
724	161	15	DateCodec.java	cast	val	Object	0	RET	$ instanceof String
725	163	12	DateCodec.java	cast	strVal	String	0	RET	$.length() == 0
726	169	16	DateCodec.java	cast	dateLexer	JSONScanner	0	RET	$.scanISO8601DateIfMatch(false)
727	172	20	DateCodec.java	cast	clazz	Type	0	RET	$ == Calendar.class
728	182	12	DateCodec.java	cast	strVal	String	0	RET	$.length() == parser.getDateFomartPattern().length()
728	182	12	DateCodec.java	cast	parser	DefaultJSONParser	0	RET	strVal.length() == $.getDateFomartPattern().length()
729	191	12	DateCodec.java	cast	strVal	String	0	DEF	$.endsWith(")/")
729	191	12	DateCodec.java	cast	strVal	String	0	DEF	$.startsWith("/Date(")
2383	25	8	DefaultFieldDeserializer.java	getFieldValueDeserilizer	THIS	DefaultFieldDeserializer	0	JSONException	$.fieldValueDeserilizer == null
2384	27	12	DefaultFieldDeserializer.java	getFieldValueDeserilizer	annotation	JSONField	1	JSONException	$.deserializeUsing() != Void.class
2384	27	12	DefaultFieldDeserializer.java	getFieldValueDeserilizer	annotation	JSONField	1	JSONException	$ != null
2385	44	8	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	0	DEF	$.fieldValueDeserilizer == null
2386	49	8	DefaultFieldDeserializer.java	parseField	objectType	Type	0	DEF	$ instanceof ParameterizedType
2387	51	12	DefaultFieldDeserializer.java	parseField	objContext	ParseContext	0	DEF	$ != null
2388	60	8	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	1	DEF	$.fieldValueDeserilizer instanceof JavaBeanDeserializer
2388	60	8	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	1	DEF	$.fieldInfo.$.parserFeatures != 0
2389	64	12	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	1	DEF	$.fieldValueDeserilizer instanceof ContextObjectDeserializer
2389	64	12	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	1	DEF	$.fieldInfo.format != null
2390	74	8	DefaultFieldDeserializer.java	parseField	THIS	DefaultFieldDeserializer	1	DEF	parser.getResolveStatus() == DefaultJSONParser.$.NeedToResolve
2390	74	8	DefaultFieldDeserializer.java	parseField	parser	DefaultJSONParser	1	DEF	$.getResolveStatus() == DefaultJSONParser.NeedToResolve
2391	80	12	DefaultFieldDeserializer.java	parseField	object	Object	1	DEF	$ == null
2392	89	8	DefaultFieldDeserializer.java	getFastMatchToken	THIS	DefaultFieldDeserializer	0	RET	$.fieldValueDeserilizer != null
2153	138	8	DefaultJSONParser.java	getDateFormat	THIS	DefaultJSONParser	0	DEF	$.dateFormat == null
2154	185	8	DefaultJSONParser.java	DefaultJSONParser	ch	int	1	DEF	$ == '{'
2155	188	15	DefaultJSONParser.java	DefaultJSONParser	ch	int	1	DEF	$ == '['
2156	201	8	DefaultJSONParser.java	getInput	THIS	DefaultJSONParser	0	RET	$.input instanceof char[]
2157	211	8	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	RET	$.token() == JSONToken.NULL
2158	216	8	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	RET	$.token() == JSONToken.RBRACE
2159	221	8	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException	$.token() != JSONToken.COMMA
2159	221	8	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException	$.token() != JSONToken.LBRACE
2160	231	16	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	lexer.isEnabled($.Feature.$.AllowArbitraryCommas)
2160	231	16	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	DEF	$.isEnabled(Feature.AllowArbitraryCommas)
60850	232	20	DefaultJSONParser.java	parseObject	ch	char	0	NIL-WHILE	$ == ','
2161	241	16	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ == '"'
2162	245	20	DefaultJSONParser.java	parseObject	ch	char	0	JSONException	$ != ':'
2163	248	23	DefaultJSONParser.java	parseObject	ch	char	1	RET	$ == '}'
2164	253	20	DefaultJSONParser.java	parseObject	setContextFlag	boolean	0	DEF	$
2165	254	24	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	fieldName == $.context.fieldName
2165	254	24	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	$.context != null
2165	254	24	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	object == $.context.object
2165	254	24	DefaultJSONParser.java	parseObject	object	Map	1	DEF	$ == this.context.object
2165	254	24	DefaultJSONParser.java	parseObject	fieldName	Object	1	DEF	$ == this.context.fieldName
2166	258	28	DefaultJSONParser.java	parseObject	context	ParseContext	0	DEF	$ == null
2167	266	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ == '\''
2168	267	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException	lexer.isEnabled($.Feature.$.AllowSingleQuotes)
2168	267	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException	$.isEnabled(Feature.AllowSingleQuotes)
2169	274	20	DefaultJSONParser.java	parseObject	ch	char	0	JSONException	$ != ':'
2170	277	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ == EOI
2171	279	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ == ','
2172	281	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ == '-'
2172	281	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ <= '9'
2172	281	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException	$ >= '0'
2173	285	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.token() == JSONToken.LITERAL_INT
2174	294	20	DefaultJSONParser.java	parseObject	ch	char	0	JSONException	$ != ':'
2175	297	23	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ == '['
2175	297	23	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ == '{'
2176	302	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException	lexer.isEnabled($.Feature.$.AllowUnQuotedFieldNames)
2176	302	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException	$.isEnabled(Feature.AllowUnQuotedFieldNames)
2177	309	20	DefaultJSONParser.java	parseObject	ch	char	0	JSONException	$ != ':'
2178	314	16	DefaultJSONParser.java	parseObject	isObjectKey	boolean	0	DEF	$
2179	323	16	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException:RET	lexer.isEnabled($.Feature.$.DisableSpecialKeyDetect)
2179	323	16	DefaultJSONParser.java	parseObject	key	Object	0	JSONException:RET	$ == JSON.DEFAULT_TYPE_KEY
2179	323	16	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException:RET	$.isEnabled(Feature.DisableSpecialKeyDetect)
2180	327	20	DefaultJSONParser.java	parseObject	clazz	Class<?>	0	DEF	$ == null
2181	333	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException:RET	$.token() == JSONToken.RBRACE
2182	338	28	DefaultJSONParser.java	parseObject	deserializer	ObjectDeserializer	0	DEF	$ instanceof JavaBeanDeserializer
2183	342	28	DefaultJSONParser.java	parseObject	instance	Object	0	DEF	$ == null
2184	343	32	DefaultJSONParser.java	parseObject	clazz	Class<?>	1	DEF	$ == Cloneable.class
2185	345	39	DefaultJSONParser.java	parseObject	typeName	String	1	DEF	"java.util.Collections$EmptyMap".equals($)
2186	360	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	$.context.fieldName instanceof Integer
2186	360	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	$.context != null
2186	360	20	DefaultJSONParser.java	parseObject	fieldName	Object	0	DEF	$ instanceof Integer
2187	364	20	DefaultJSONParser.java	parseObject	object	Map	0	RET	$.size() > 0
2188	374	16	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException:RET	lexer.isEnabled($.Feature.$.DisableSpecialKeyDetect)
2188	374	16	DefaultJSONParser.java	parseObject	key	Object	0	JSONException:RET	$ == "$ref"
2188	374	16	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException:RET	$.isEnabled(Feature.DisableSpecialKeyDetect)
2189	376	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	JSONException:RET	$.token() == JSONToken.LITERAL_STRING
2190	381	24	DefaultJSONParser.java	parseObject	ref	String	1	DEF	"@".equals($)
2191	382	28	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	$.context != null
2192	385	32	DefaultJSONParser.java	parseObject	thisObj	Object	1	DEF	$ instanceof Collection<?>
2192	385	32	DefaultJSONParser.java	parseObject	thisObj	Object	1	DEF	$ instanceof Object[]
2193	387	39	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	thisContext.$.parent != null
2193	387	39	DefaultJSONParser.java	parseObject	thisContext	ParseContext	0	DEF	$.parent != null
2194	391	31	DefaultJSONParser.java	parseObject	ref	String	1	DEF	"..".equals($)
2195	392	28	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	context.$.object != null
2195	392	28	DefaultJSONParser.java	parseObject	context	ParseContext	1	DEF	$.object != null
2196	398	31	DefaultJSONParser.java	parseObject	ref	String	1	DEF	"$".equals($)
60851	400	28	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	NIL-WHILE	rootContext.$.parent != null
60851	400	28	DefaultJSONParser.java	parseObject	rootContext	ParseContext	0	NIL-WHILE	$.parent != null
2197	404	28	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	rootContext.$.object != null
2197	404	28	DefaultJSONParser.java	parseObject	rootContext	ParseContext	1	DEF	$.object != null
2198	415	24	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	JSONException	$.token() != JSONToken.RBRACE
2199	426	16	DefaultJSONParser.java	parseObject	setContextFlag	boolean	0	DEF	$
2200	427	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	fieldName == $.context.fieldName
2200	427	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	$.context != null
2200	427	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	object == $.context.object
2200	427	20	DefaultJSONParser.java	parseObject	object	Map	1	DEF	$ == this.context.object
2200	427	20	DefaultJSONParser.java	parseObject	fieldName	Object	1	DEF	$ == this.context.fieldName
2201	431	24	DefaultJSONParser.java	parseObject	context	ParseContext	0	DEF	$ == null
2202	438	16	DefaultJSONParser.java	parseObject	object	Map	0	DEF	$.getClass() == JSONObject.class
2203	443	16	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ == '"'
2204	448	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	lexer.isEnabled($.Feature.$.AllowISO8601DateFormat)
2204	448	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	0	DEF	$.isEnabled(Feature.AllowISO8601DateFormat)
2205	450	24	DefaultJSONParser.java	parseObject	iso8601Lexer	JSONScanner	0	DEF	$.scanISO8601DateIfMatch()
2206	457	23	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ <= '9'
2206	457	23	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ >= '0'
2206	457	23	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ == '-'
2207	459	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.token() == JSONToken.LITERAL_INT
2208	466	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException:RET	$ == '['
2209	475	20	DefaultJSONParser.java	parseObject	fieldName	Object	0	DEF	$ == null
2210	481	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	1	DEF	lexer.isEnabled($.Feature.$.UseObjectArray)
2210	481	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.isEnabled(Feature.UseObjectArray)
2211	488	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	RET	$.token() == JSONToken.RBRACE
2212	491	27	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.token() == JSONToken.COMMA
2213	496	23	DefaultJSONParser.java	parseObject	ch	char	1	JSONException:RET	$ == '{'
2214	504	20	DefaultJSONParser.java	parseObject	parentIsArray	boolean	0	DEF	$
2215	510	20	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	$.fieldTypeResolver != null
2216	513	24	DefaultJSONParser.java	parseObject	fieldType	Type	0	DEF	$ != null
2217	519	20	DefaultJSONParser.java	parseObject	objParsed	boolean	0	DEF	$
2218	523	20	DefaultJSONParser.java	parseObject	input	JSONObject	0	DEF	$ != obj
2218	523	20	DefaultJSONParser.java	parseObject	ctxLocal	ParseContext	0	DEF	$ != null
2218	523	20	DefaultJSONParser.java	parseObject	obj	Object	0	DEF	input != $
2219	529	20	DefaultJSONParser.java	parseObject	object	Map	1	DEF	$.getClass() == JSONObject.class
2220	535	20	DefaultJSONParser.java	parseObject	parentIsArray	boolean	0	DEF	$
2221	540	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	RET	$.token() == JSONToken.RBRACE
2222	545	27	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.token() == JSONToken.COMMA
2223	546	24	DefaultJSONParser.java	parseObject	parentIsArray	boolean	1	DEF	$
2224	559	20	DefaultJSONParser.java	parseObject	object	Map	0	DEF	$.getClass() == JSONObject.class
2225	564	20	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	RET	$.token() == JSONToken.RBRACE
2226	567	27	DefaultJSONParser.java	parseObject	lexer	JSONLexer	1	DEF	$.token() == JSONToken.COMMA
2227	576	16	DefaultJSONParser.java	parseObject	ch	char	1	DEF	$ == ','
2228	579	23	DefaultJSONParser.java	parseObject	ch	char	1	RET	$ == '}'
2229	620	8	DefaultJSONParser.java	parseObject	token	int	0	RET	$ == JSONToken.NULL
2230	625	8	DefaultJSONParser.java	parseObject	token	int	0	RET	$ == JSONToken.LITERAL_STRING
2231	626	12	DefaultJSONParser.java	parseObject	type	Type	0	RET	$ == byte[].class
2232	632	12	DefaultJSONParser.java	parseObject	type	Type	0	RET	$ == char[].class
2233	667	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.TREE_SET
2233	667	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.SET
2234	671	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.LBRACKET
2235	676	8	DefaultJSONParser.java	parseArray	type	Type	1	DEF	int.class == $
2236	679	15	DefaultJSONParser.java	parseArray	type	Type	1	DEF	String.class == $
2237	691	16	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.isEnabled($.Feature.$.AllowArbitraryCommas)
60852	692	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	NIL-WHILE	$.lexer.token() == JSONToken.COMMA
2238	698	16	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.RBRACKET
2239	702	16	DefaultJSONParser.java	parseArray	type	Type	1	DEF	int.class == $
2240	705	23	DefaultJSONParser.java	parseArray	type	Type	1	DEF	String.class == $
2241	707	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.LITERAL_STRING
2242	712	24	DefaultJSONParser.java	parseArray	obj	Object	1	DEF	$ == null
2243	722	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.NULL
2244	732	16	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.COMMA
2245	745	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	RET	$.lexer.token() == JSONToken.NULL
2246	750	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.LBRACKET
2247	755	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException:RET	types.$.length == 0
2247	755	8	DefaultJSONParser.java	parseArray	types	Type[]	0	JSONException:RET	$.length == 0
2248	758	12	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.RBRACKET
60853	768	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	NIL-FOR	i < types.$.length
60853	768	8	DefaultJSONParser.java	parseArray	i	int	0	NIL-FOR	$ < types.length
60853	768	8	DefaultJSONParser.java	parseArray	types	Type[]	0	NIL-FOR	i < $.length
2249	771	12	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.NULL
2250	776	16	DefaultJSONParser.java	parseArray	type	Type	1	DEF	$ == Integer.class
2250	776	16	DefaultJSONParser.java	parseArray	type	Type	1	DEF	$ == int.class
2251	777	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.LITERAL_INT
2252	784	23	DefaultJSONParser.java	parseArray	type	Type	1	DEF	$ == String.class
2253	785	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.LITERAL_STRING
2254	795	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	i == types.$.length - 1
2254	795	20	DefaultJSONParser.java	parseArray	i	int	0	DEF	$ == types.length - 1
2254	795	20	DefaultJSONParser.java	parseArray	types	Type[]	0	DEF	i == $.length - 1
2255	796	24	DefaultJSONParser.java	parseArray	type	Type	0	DEF	$ instanceof Class
2256	804	20	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	JSONException	$.lexer.token() != JSONToken.LBRACKET
2256	804	20	DefaultJSONParser.java	parseArray	isArray	boolean	1	JSONException	$
2257	810	24	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.RBRACKET
2258	815	32	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.COMMA
2259	817	39	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	$.lexer.token() == JSONToken.RBRACKET
2260	834	12	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.RBRACKET
2261	838	12	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.COMMA
2262	842	12	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	1	DEF	i == types.$.length - 1
2262	842	12	DefaultJSONParser.java	parseArray	i	int	1	DEF	$ == types.length - 1
2262	842	12	DefaultJSONParser.java	parseArray	types	Type[]	1	DEF	i == $.length - 1
2263	849	8	DefaultJSONParser.java	parseArray	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.RBRACKET
2264	862	8	DefaultJSONParser.java	parseObject	deserizer	ObjectDeserializer	0	DEF	$ instanceof JavaBeanDeserializer
2265	866	8	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.LBRACE
2265	866	8	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	JSONException	$.lexer.token() != JSONToken.COMMA
2266	874	12	DefaultJSONParser.java	parseObject	key	String	0	DEF	$ == null
2267	875	16	DefaultJSONParser.java	parseObject	THIS	DefaultJSONParser	0	DEF	$.lexer.token() == JSONToken.RBRACE
